averageRating,numVotes,startYear,genres
7.5,895,2019,"Documentary,Short"
8.4,8666,2007,Romance
5.8,699,2011,Short
7.7,1859,2019,Reality-TV
5.1,971,2019,Short
7.6,734,2018,"News,Talk-Show"
7.9,3306,1975,"Documentary,Family"
6.0,4652,2019,Short
4.8,768,2007,"Documentary,News,Talk-Show"
5.0,1479,2019,Adult
5.1,729,2019,Adult
4.1,511,2019,News
6.7,1093,2012,Sport
7.4,809,1979,Reality-TV
4.9,787,2019,Adult
6.0,650,2010,Sport
8.0,947,2019,Adult
7.6,34650,2014,"Biography,Documentary"
6.0,6907,2018,Sport
4.7,3269,2002,Reality-TV
7.5,872,1983,"Crime,Drama,Mystery"
8.3,1079,2004,Reality-TV
4.1,502,2005,Reality-TV
7.6,805,2003,Reality-TV
7.7,783,2009,Drama
7.6,785,2009,Drama
8.6,902,2009,Drama
8.5,786,2019,Sport
6.3,973,2009,Drama
7.4,794,2019,Sport
6.3,2309,2010,Drama
6.8,1825,2010,Drama
5.8,3920,2010,Drama
7.5,1919,2019,"Action,Crime,Drama"
7.2,951,2005,Reality-TV
3.9,1052,2014,Drama
7.1,5123,2004,Drama
6.2,37620,2005,Drama
7.3,4624,2001,Reality-TV
8.1,1096,2014,Drama
7.7,996,2014,Drama
7.5,823,2014,Drama
8.5,896,2014,Drama
5.2,531,2019,Talk-Show
4.3,1098,2015,Comedy
8.2,505,2019,Talk-Show
6.1,1591,2019,Talk-Show
7.1,1575,2020,"Action,Drama,Horror"
6.1,910,2019,Talk-Show
7.7,518,2019,Short
7.8,509,2019,Talk-Show
7.6,867,2019,Reality-TV
8.4,1079,2012,"Biography,Documentary"
4.6,2484,2014,"Comedy,Documentary,Horror"
5.5,14480,2017,"Sport,Talk-Show"
7.2,791,2009,Documentary
6.1,2198,2003,"Animation,Short"
8.4,3684,2019,Short
6.0,533,2006,"History,Short"
8.1,2440,2007,"Drama,Romance"
1.3,549,1981,Comedy
4.7,10907,2019,"Drama,Romance"
5.9,5396,2015,Comedy
9.0,842,2017,Music
6.6,629,2010,Drama
8.1,657,2022,"Adventure,Animation,Comedy"
8.1,533,2019,Comedy
8.2,510,2019,Talk-Show
8.1,505,2019,Comedy
8.3,522,2019,Adult
8.7,839,2005,"Documentary,News,Talk-Show"
7.0,540,2018,Family
7.7,638,2016,Comedy
6.3,791,2005,"Documentary,News,Talk-Show"
7.8,527,2013,Talk-Show
8.0,941,2019,Sci-Fi
8.1,738,2013,Talk-Show
8.1,707,1992,Comedy
8.1,679,2005,Drama
8.1,658,2005,"Documentary,News,Talk-Show"
8.2,643,2019,Talk-Show
8.4,662,2018,"Comedy,Talk-Show"
5.8,1664,2019,Comedy
6.3,1315,2007,"Documentary,News,Talk-Show"
6.3,1070,1992,Comedy
5.9,3355,2019,Family
5.5,908,2007,"Documentary,News,Talk-Show"
6.1,1094,2008,"News,Talk-Show"
5.7,4790,2018,"Documentary,News"
6.1,899,2018,"Comedy,Talk-Show"
6.2,686,2019,"Sci-Fi,Short"
8.3,833,2011,"Documentary,Short"
7.7,674,2007,"Documentary,News,Talk-Show"
8.1,666,2019,Comedy
7.9,505,2018,"Comedy,Talk-Show"
7.8,544,2018,Family
6.6,1477,2019,"Action,Adventure,Animation"
4.5,1889,1989,Comedy
7.8,618,2018,"Comedy,Talk-Show"
3.9,587,1993,Documentary
5.6,634,2019,"Comedy,Drama,Fantasy"
6.2,12407,2019,"Comedy,Drama,Fantasy"
6.9,531,2013,Talk-Show
6.5,520,1986,Music
9.5,1102,1994,Family
7.7,525,1986,Music
8.1,663,2018,"Comedy,Talk-Show"
6.3,367675,2022,Drama
8.3,1349,2020,Comedy
5.9,1102,2018,"Comedy,Talk-Show"
7.1,1339,2019,"Comedy,Drama,Fantasy"
5.7,3236,2019,"Comedy,Drama,Fantasy"
6.3,1420,2019,"Comedy,News,Sport"
6.0,1605,2019,"Comedy,Drama,Fantasy"
6.8,2768,2019,Comedy
6.3,2394,2018,"Comedy,Talk-Show"
6.6,2004,1994,Family
5.9,699,1962,"Comedy,Music"
6.5,1435,2018,"Music,Short"
6.3,1189,2019,Comedy
6.3,2158,2019,Comedy
4.2,743,2019,Comedy
6.4,5083,2019,Comedy
7.3,572,2019,News
6.2,734,2020,Action
7.5,869,1992,"Comedy,Game-Show,Talk-Show"
8.2,521,2019,News
8.5,1134,2019,Comedy
8.8,1194,2019,Comedy
9.4,2036,2018,Comedy
5.3,771,2019,"News,Talk-Show"
5.3,528,2023,Comedy
8.2,631,2021,"Drama,Short,Thriller"
6.0,506,2019,"Action,Crime,History"
5.6,1096,2007,Adult
7.3,682,2018,"Drama,Romance"
5.6,973,1994,Documentary
9.6,21821,2020,"Drama,Short"
7.9,518,2014,Adult
6.1,3416,2019,News
5.5,541,1929,"Documentary,Short,Sport"
7.6,651,2005,"Comedy,Music"
5.8,556,2019,Comedy
5.6,1188,2007,Adult
9.3,698,1989,Drama
7.6,539,1989,Drama
8.2,2220,2019,Short
7.9,1699,1995,Sport
7.6,1604,2014,Documentary
7.7,1533,1995,Sport
8.1,1556,1929,"Musical,Short"
8.2,1623,2019,"Comedy,Drama"
8.0,1588,2019,Comedy
8.2,2045,2019,Comedy
5.5,1034,2017,Documentary
6.4,674,1985,"History,Musical"
8.0,809,2019,Comedy
8.0,800,2007,Adult
8.7,892,2019,Drama
8.5,927,2020,"Sci-Fi,Short"
8.3,716,2016,"Adventure,Sport"
7.6,586,2019,"News,Talk-Show"
7.0,715,2019,"Drama,Short"
6.9,1572,2020,Drama
6.5,859,2001,Drama
7.3,839,2019,"News,Talk-Show"
7.2,2399,1982,Talk-Show
6.9,1537,2015,Mystery
7.0,2986,2019,"Comedy,Drama,Romance"
6.9,688,2019,"Horror,Short"
8.1,1882,2019,"Drama,Short"
7.4,774,2019,"Documentary,Short"
7.5,916,2019,"Animation,Short"
7.5,908,2020,Comedy
5.8,765,2019,"Documentary,Short"
6.8,7090,2019,"Drama,Short"
7.6,2841,2019,"Animation,Drama,Short"
6.0,6129,2019,Talk-Show
6.9,1529,2019,Reality-TV
7.6,5774,2019,"Animation,Comedy"
7.3,751,2016,"Comedy,Game-Show,Reality-TV"
6.4,2964,2019,"Comedy,Romance"
7.3,25875,2018,Talk-Show
7.8,529,2018,Talk-Show
6.9,1103,2019,Talk-Show
7.6,894,1929,"Documentary,Short,Sport"
8.3,59461,2020,"Mystery,Thriller"
6.1,1171,2007,Adult
5.6,3293,2017,"Comedy,Game-Show,Reality-TV"
7.2,5150,1995,Sport
3.2,1361,2013,Talk-Show
6.2,3018,2011,"News,Talk-Show"
6.1,40481,1975,Documentary
7.5,506,2018,News
6.3,16771,2019,Comedy
7.1,1354,2019,Comedy
8.1,13259,2000,"Documentary,War"
7.7,876,1911,"Documentary,Short"
8.3,27621,2019,Adult
6.6,17642,2017,Comedy
7.8,30452,2018,Comedy
5.4,1944,2017,Comedy
7.9,1429,1990,Drama
7.3,983,2017,Comedy
9.2,692,2013,Talk-Show
8.8,541,1996,Talk-Show
9.2,754,2015,Comedy
8.8,508,2015,Comedy
5.6,866,2013,Talk-Show
8.3,1051,1996,Talk-Show
8.4,1046,2015,Comedy
8.5,1042,2015,Comedy
8.1,1092,2015,Comedy
7.3,809,2015,Comedy
5.9,2498,2013,Talk-Show
7.7,6904,2013,Comedy
6.4,949,2013,Comedy
4.4,1216,2013,Comedy
7.7,1095,2004,Drama
7.2,1168,2004,Drama
7.2,524,2019,"Comedy,Short"
8.0,5756,2014,Drama
7.3,4797,2019,Drama
5.6,2380,2019,Action
5.9,564,2000,"Drama,Romance"
5.9,834,2019,"Comedy,Talk-Show"
5.8,589,2019,"Comedy,Talk-Show"
7.0,53472,2010,Drama
7.1,2909,2010,Drama
6.7,960,2010,Drama
7.8,1048,2002,"Drama,Romance"
7.2,825,2010,Drama
7.6,781,2009,Drama
5.7,25408,2009,Drama
8.4,79859,2009,Drama
9.5,527,2009,Drama
8.0,519,2017,Romance
9.1,1175,2013,Talk-Show
7.8,565,2016,Romance
7.9,565,2003,"Drama,Romance"
8.5,613,2016,Romance
8.2,568,2013,Talk-Show
8.3,569,2016,Romance
8.7,678,2016,Romance
9.1,1023,2016,Romance
7.3,1051,2016,Romance
6.6,909,2016,Romance
6.4,3074,2014,Romance
5.2,774,1959,Family
6.3,1729,1955,Comedy
6.3,611,1955,Comedy
8.3,646,1955,Comedy
6.5,3196,2013,Drama
9.0,1501,2018,"Drama,Romance"
8.6,1108,2018,"Drama,Romance"
9.3,2161,2018,"Drama,Romance"
6.2,810,2018,"Drama,Romance"
7.2,7022,2018,"Drama,Romance"
7.4,21884,2018,Romance
6.3,681,2019,Romance
7.8,1625,2019,Romance
4.7,18647,2018,"Action,Drama,Sport"
7.4,5252,1996,Documentary
6.0,512,1954,Drama
6.3,1487,2019,"Comedy,Romance"
7.9,581,2019,"Comedy,Romance"
5.8,2306,2011,Drama
7.6,1061,2011,Drama
8.7,1113,1983,Drama
6.2,684,1984,Drama
7.1,624,1985,Drama
4.6,1480,2019,"Comedy,Drama,Romance"
8.3,608,2019,"Comedy,Drama,Romance"
7.6,95473,2016,Drama
5.8,9923,1997,"Adventure,Comedy,Family"
7.6,2379,2017,Drama
7.6,1961,2019,Short
7.5,1823,2017,Drama
7.7,1768,2007,Talk-Show
7.9,1784,2019,"Comedy,Drama,Short"
7.7,1685,2017,Drama
7.6,1647,2017,Drama
7.8,1636,2017,Drama
8.0,1701,2017,Drama
8.2,1981,2007,"Animation,Comedy,Family"
7.3,2509,2019,Documentary
7.9,2141,2017,Drama
7.4,1901,2017,Drama
7.4,1696,2017,Drama
6.6,1492,2007,"News,Talk-Show"
6.4,1601,2017,Drama
7.7,1393,2017,Drama
8.4,1506,2017,Drama
7.2,14931,2017,Drama
7.9,1119,2004,"Documentary,History,Mystery"
7.7,864,2017,Drama
7.5,767,2017,Reality-TV
7.5,735,2018,Drama
7.8,821,2019,"Crime,Drama,Mystery"
7.8,691,2003,"Documentary,History,Mystery"
7.4,1520,2018,Drama
6.3,1540,2018,Drama
6.8,1570,2004,"Documentary,History,Mystery"
7.5,1323,2018,Drama
6.9,1385,2018,Drama
6.8,1259,2018,Drama
6.8,1388,2018,Drama
7.0,1079,2018,Drama
7.2,909,2003,"Documentary,History,Mystery"
6.9,877,2018,Drama
6.6,739,2018,Drama
6.8,725,2018,Drama
7.0,679,2018,Drama
6.7,674,2003,"Documentary,History,Mystery"
7.0,634,2018,Drama
7.1,666,2018,Drama
7.9,789,2018,Drama
6.0,28537,2019,Drama
5.1,3309,2019,Drama
5.8,657,1953,Drama
4.9,1289,2017,Reality-TV
5.5,596,1953,Drama
6.3,2416,1988,Comedy
7.0,10345,1954,Drama
6.6,18027,1954,Drama
7.8,2516,2015,"Animation,Comedy"
6.5,1305,2015,"Animation,Comedy"
6.8,6490,2015,"Animation,Comedy"
8.4,538,2019,News
7.9,792,2013,Talk-Show
6.7,1361,2013,Talk-Show
4.9,2398,2013,Talk-Show
5.9,547,2013,Talk-Show
6.6,639,1957,"Documentary,Short"
6.3,22545,1986,"Drama,Romance"
5.7,545,2010,Drama
6.7,743,2012,Documentary
7.8,511,2011,"Biography,Short"
7.4,1326,2007,"Comedy,Drama,Music"
7.1,1935,2019,Reality-TV
4.7,3461,2010,Drama
6.2,719,2019,Sport
6.9,3666,2019,"Crime,Drama"
5.4,1172,2019,Adult
7.4,45371,1957,"Drama,Short"
7.3,22912,2015,"Action,Comedy,Short"
6.0,6947,2018,Comedy
8.0,3744,2007,"Comedy,Drama,Music"
7.1,14864,2019,Comedy
3.9,1143,1998,"Family,News"
5.5,840,2017,Documentary
5.7,710,2019,Comedy
5.5,654,2017,Documentary
5.6,597,1999,"Animation,Comedy,Family"
5.7,560,2017,Documentary
5.6,550,2017,Documentary
5.6,552,2013,Talk-Show
6.5,740,2013,Talk-Show
7.9,668,2000,"Animation,Comedy,Family"
6.8,3433,2019,"Comedy,Drama"
8.5,1127,2010,Adult
8.8,876,2007,Comedy
7.7,628,2019,Family
6.0,710,2007,Comedy
7.4,597,2019,"Comedy,Talk-Show"
7.1,584,2017,News
7.2,1722,2019,"Comedy,News"
6.1,1304,2005,Drama
5.6,573,2019,News
4.6,5288,2018,Family
7.7,547,2019,Drama
8.0,615,2019,"Musical,Short"
6.5,1010,2001,Talk-Show
6.8,536,1993,"Game-Show,Reality-TV"
7.7,1214,1993,"Game-Show,Reality-TV"
6.2,1260,2001,Talk-Show
6.6,2645,2019,Comedy
4.4,678,2020,"Adventure,Animation,Comedy"
7.8,869,1994,"Game-Show,Reality-TV"
7.4,583,1994,"Game-Show,Reality-TV"
7.7,520,2015,Comedy
7.7,542,2019,Drama
7.4,1095,2019,News
7.3,1183,2019,"Adventure,Comedy,Fantasy"
5.5,32760,2011,"News,Talk-Show"
4.4,573,1994,"Game-Show,Reality-TV"
7.3,2333,1959,Talk-Show
7.0,5241,2019,"Game-Show,Music,Reality-TV"
9.1,703,2012,"Documentary,Short"
6.2,5484,2015,Drama
7.9,1027,2019,Reality-TV
7.5,1175,2007,"News,Talk-Show"
8.1,1252,2019,"News,Talk-Show"
6.4,2968,2019,Short
8.3,2680,2019,"Documentary,News,Reality-TV"
9.0,3491,2019,"News,Reality-TV"
8.3,2417,2015,Drama
8.9,3146,2006,"Comedy,Family,Fantasy"
6.6,1643,2006,"Comedy,Family,Fantasy"
6.8,6614,2019,"Crime,Thriller"
7.9,3397,2018,Drama
8.6,34192,2019,"Crime,Thriller"
6.7,1241,2008,Drama
2.8,15655,2016,Drama
6.8,760,2007,Documentary
4.9,1519,2019,"News,Talk-Show"
7.3,521,2007,Documentary
8.1,1322,2018,Drama
7.2,573,2019,Reality-TV
7.7,599,2019,"News,Talk-Show"
5.6,1122,2019,"News,Talk-Show"
5.7,1418,2007,"Comedy,Music,Talk-Show"
4.3,586,2004,"Documentary,Music"
9.1,1149,2004,"Documentary,Music"
8.4,19000,2009,Sport
7.4,1061,2007,Documentary
7.5,10955,2019,"Comedy,Drama"
6.1,614,2002,"Crime,Documentary,Drama"
5.0,5068,2019,News
6.2,1981,2019,"News,Talk-Show"
5.9,10444,1975,Music
4.9,1353,1975,Music
6.7,71173,1975,Music
7.0,651,2019,News
7.2,817,1994,Game-Show
7.1,15664,2019,Drama
6.7,1410,1989,"Drama,Family"
3.5,2162,2019,"Comedy,Talk-Show"
6.6,1642,2019,Family
5.6,2822,1989,"Drama,Family"
7.0,2177,2013,"Action,Adventure,Animation"
6.6,3134,2015,"Animation,Comedy"
8.7,9833,2015,"Animation,Comedy"
8.4,628,2015,"Animation,Comedy"
8.3,548,2007,Short
8.6,527,2018,Drama
8.6,523,2015,"Animation,Comedy"
6.6,1808,2015,"Animation,Comedy"
8.5,2097,1954,Drama
5.8,798,1954,Drama
8.2,652,2023,Thriller
8.4,733,1953,Drama
7.9,595,2019,"News,Talk-Show"
6.4,588,2007,"Action,Adventure,Crime"
6.7,681,2005,"Family,Short"
7.0,2992,2019,Drama
8.3,1800,2019,"News,Talk-Show"
4.9,579,2018,Drama
7.0,3043,2007,Short
8.5,621,2017,Drama
8.9,7825,2016,Drama
5.6,6415,2016,Drama
9.2,665,2015,Drama
7.9,526,2015,Drama
8.4,559,1939,"Documentary,Short"
8.5,708,2015,Drama
8.7,507,2015,Drama
9.0,689,2015,Drama
7.1,674,2015,Drama
7.5,644,2015,Drama
7.8,1015,2015,Drama
7.3,598,2015,Drama
8.1,4811,1984,Drama
8.3,4556,1984,Drama
8.4,4439,2007,Comedy
8.5,4446,1984,Drama
8.1,4180,1984,Drama
8.2,4221,1984,Drama
8.5,4339,1984,Drama
8.7,4910,1952,Short
9.4,8337,1984,Drama
9.3,8106,1984,Drama
7.4,1118,2017,Drama
4.8,708,2019,"News,Talk-Show"
4.3,7091,1994,Game-Show
7.3,1285,1999,Adult
7.1,1616,1994,Game-Show
6.2,4381,2012,Drama
5.5,34304,2012,Drama
7.5,3941,2002,"Family,Short"
7.6,766,2019,"Sport,Talk-Show"
7.2,2302,2018,"Comedy,Romance"
6.4,2654,2018,"Comedy,Romance"
7.5,3403,2018,"Comedy,Romance"
7.2,2966,2018,"Comedy,Romance"
8.9,7241,1954,Drama
9.2,9361,2007,"Comedy,Drama"
7.3,859,1954,Drama
7.3,716,1994,Game-Show
7.7,677,1954,Drama
7.6,629,1954,Drama
7.7,631,1954,Drama
7.7,618,2020,Drama
7.8,592,1954,Drama
8.0,621,1954,Drama
7.6,7244,1954,Drama
4.6,592,1954,Drama
6.7,3276,1954,Drama
8.3,10639,2018,Romance
6.0,1361,2017,Drama
6.7,283560,2017,Drama
7.5,4611,2007,"Drama,Romance"
7.4,1654,2018,"Drama,Romance"
6.0,778,1955,Comedy
6.6,37170,1955,Comedy
2.8,2098,1955,Comedy
7.5,666,1996,Horror
7.0,4891,2014,Romance
7.6,16028,2004,Documentary
7.2,1372,2018,Romance
8.8,1198,2017,Romance
4.9,1284,2017,Romance
6.7,986,2017,Romance
6.9,3068,2017,Romance
7.9,559,2009,Drama
8.1,510,2009,Drama
8.5,1160,1983,"Comedy,Talk-Show"
8.2,903,2009,Drama
7.8,711,2009,Drama
8.2,512,2009,Drama
8.5,535,2005,Drama
8.6,622,2010,Drama
8.2,505,2010,Drama
8.8,562,2010,Drama
6.5,1223,2010,Drama
8.5,30466,2014,Drama
8.9,30400,2014,Drama
7.7,28636,2002,Documentary
7.5,25569,2014,Drama
8.3,26838,2014,Drama
9.0,25915,2014,Drama
9.2,28389,2014,Drama
6.9,4869,2014,Drama
5.8,3237,2000,Documentary
7.5,573,2014,Drama
6.6,543,2004,Drama
6.5,1060,2004,Drama
8.8,887,2004,Drama
8.4,739,2004,Drama
8.2,681,2004,Drama
6.0,974,2005,Drama
8.0,597,1956,"Documentary,War"
8.3,571,2005,Drama
8.1,564,2005,Drama
8.1,590,2005,Drama
7.7,575,2005,Drama
7.6,547,2005,Drama
7.9,534,2005,Drama
7.2,571,2005,Drama
8.2,12785,2014,Comedy
8.1,693,2016,Comedy
7.3,656,2016,Comedy
7.3,1030,2017,Comedy
7.9,1098,2018,Comedy
7.9,565,2019,"Comedy,Short"
8.3,698,2019,Comedy
3.9,2765,2019,Comedy
7.4,822,2019,News
8.0,764,2019,Drama
5.3,3139,2008,Drama
6.8,4089,2008,Drama
7.8,614,2008,Drama
5.4,664,2009,Drama
8.0,569,2009,Drama
8.0,507,2010,Drama
8.3,1145,2013,Drama
6.6,35518,2013,Drama
8.0,6869,2019,"Documentary,Short"
9.1,4950,1969,"Family,Music"
8.9,619,2019,Reality-TV
9.1,533,2010,Music
7.6,9342,2008,Adult
6.7,3464,2019,News
8.2,932,2014,Drama
6.2,947,1996,Music
7.0,555,2022,"Horror,Thriller"
4.0,767,2019,"Comedy,Drama"
7.1,12811,2019,Adult
5.1,15548,1972,Drama
7.3,2342,2010,Drama
7.3,2885,2019,Talk-Show
6.2,977,2019,Family
4.2,2009,2019,Talk-Show
4.4,3032,1993,Talk-Show
4.4,606,1993,Talk-Show
4.4,922,2019,Family
7.9,3395,1994,Talk-Show
8.2,1712,1996,Talk-Show
6.0,1349,2005,Drama
7.2,4798,1996,Talk-Show
6.8,50767,2005,Drama
6.0,13647,2014,Talk-Show
9.0,2372,2009,"Drama,Short"
7.3,617,2017,"Action,Drama,Sport"
8.7,34847,1991,"Drama,Romance"
8.2,353563,2015,Talk-Show
7.9,350595,2019,Adult
6.4,655,2019,Fantasy
7.1,1811,2019,Fantasy
6.8,4950,1996,"Comedy,Talk-Show"
6.7,702,1996,"Comedy,Talk-Show"
6.1,746,2016,Drama
8.0,1520,2016,Drama
8.0,1384,1996,"Comedy,Talk-Show"
8.0,1343,2016,Drama
7.9,1322,2016,Drama
8.0,1297,2016,Drama
8.1,1308,2016,Drama
8.7,1536,2016,Drama
8.9,1848,1996,"Comedy,Talk-Show"
8.0,932,1996,"Comedy,Talk-Show"
6.5,1087,2016,Drama
7.9,614,2019,"Action,Crime,Documentary"
6.5,6619,2019,"Comedy,Talk-Show"
5.9,1407,2013,Drama
5.8,1101,2013,Drama
5.1,606,2012,Drama
7.2,616,2012,Drama
7.2,852,2012,Drama
8.0,1242,2013,"Biography,Documentary"
8.1,616,2011,Drama
7.7,1219,1996,"Reality-TV,Talk-Show"
7.5,1200,2011,Drama
8.1,1228,2011,Drama
8.1,1212,2011,Drama
8.9,1633,2011,Drama
8.9,1485,2011,Drama
3.0,3025,2011,Drama
7.9,600,2010,Drama
7.7,1110,2009,Drama
6.3,2678,2009,Drama
6.2,632,2009,Drama
6.9,565,2009,Drama
6.7,6903,2019,Comedy
7.1,691,2019,Comedy
7.4,774,2018,Comedy
7.9,777,2018,Comedy
7.5,1389,2018,Comedy
5.6,6867,2018,Comedy
7.2,8796,2016,Comedy
7.4,1398,2021,Drama
8.3,1476,2019,Talk-Show
7.4,1393,2007,"Drama,Romance"
7.9,1572,2019,"Music,Short"
6.3,10028,2016,Comedy
8.6,1511,2015,Comedy
8.2,1190,2015,Comedy
7.8,974,2015,Comedy
8.1,952,2015,Comedy
8.1,728,2007,"Game-Show,Music,Reality-TV"
8.7,518,2014,Comedy
8.3,1356,2014,Comedy
7.9,1783,2014,Comedy
7.9,1730,2014,Comedy
4.6,825,2014,Comedy
4.3,1267,2014,Comedy
5.7,2969,2019,"Adventure,Short"
7.9,513,2014,Comedy
8.1,509,2014,Comedy
8.3,521,1996,Talk-Show
7.8,1677,1996,Talk-Show
8.5,1792,2014,Comedy
9.4,2871,2014,Comedy
8.3,1816,1996,Talk-Show
5.4,5363,2004,Drama
7.7,677,2004,Drama
7.2,14321,2014,Drama
8.6,3750,2014,Drama
8.5,4080,2014,Drama
8.1,1722,2009,Drama
6.6,3355,2009,Drama
7.6,685,2009,Drama
7.6,548,2017,Documentary
7.4,506,2019,"News,Talk-Show"
8.0,514,2017,Documentary
8.7,531,2017,Romance
7.5,1003,2017,Romance
7.5,1003,2017,Romance
6.2,568,2016,Romance
6.8,571,2015,Romance
6.0,1073,2015,Romance
6.2,532,1996,Reality-TV
6.9,829,1996,Reality-TV
7.2,681,2015,Romance
7.3,658,2015,Romance
7.2,582,2015,Romance
7.0,575,2016,Documentary
7.0,523,2015,Romance
7.2,530,2006,Music
6.3,724,2015,Romance
6.7,561,1963,"Sport,Talk-Show"
7.8,542,2015,Romance
5.9,1468,1955,Comedy
8.0,6080,2019,"Family,Talk-Show"
7.6,5240,1955,Comedy
5.3,5394,1955,Comedy
8.3,692,2006,"Comedy,Family,Fantasy"
8.8,1149,2018,"Drama,Romance"
8.7,3493,2018,Romance
8.0,1213,2007,"Action,Comedy,Drama"
5.1,1040,1983,Drama
6.2,801,1983,Drama
7.9,662,1984,Drama
7.6,524,1984,Drama
8.1,533,1984,Drama
8.0,522,1984,Drama
8.0,514,2010,"Action,Drama"
8.0,526,1984,Drama
7.8,533,1984,Drama
7.8,521,1984,Drama
7.1,748,1989,Drama
6.5,587,1989,Drama
7.3,4682,1983,"Sport,Talk-Show"
7.1,2512,2010,"Music,Short"
7.3,630,1984,"Sport,Talk-Show"
6.5,2210,1987,"Sport,Talk-Show"
5.8,1529,2019,Family
1.3,3555,1959,Talk-Show
5.0,520,1959,Drama
6.1,1190,2019,"Comedy,Drama"
7.7,1701,1959,Talk-Show
8.1,745,2018,News
5.4,971,2020,"Adventure,Comedy,Family"
4.4,1401,2016,"Drama,Romance"
5.7,1235,1994,"Documentary,History,Sport"
6.8,1267,2020,"Adventure,Comedy,Family"
7.3,1112,2019,"News,Talk-Show"
9.5,48054,2019,"News,Talk-Show"
7.7,811,2019,Documentary
9.3,45363,1951,"Drama,Family"
9.8,61694,2019,Talk-Show
6.6,1446,1996,Sport
6.7,1796,2019,News
5.5,1491,1996,Sport
6.6,2690,2019,News
5.7,529,2019,News
8.6,858,1996,Sport
7.3,2022,2002,"Drama,Romance"
9.1,1741,2019,News
5.4,1810,2019,News
6.7,1419,2013,"Animation,Comedy"
7.2,7755,1996,Sport
6.7,1354,2019,News
6.3,2336,2019,News
5.8,553,2007,News
6.7,918,2007,News
7.5,83115,2019,Adventure
8.0,752,1996,Documentary
6.3,30018,2005,Drama
8.8,4832,2019,Drama
5.7,603,2008,Adult
7.3,15247,2005,Drama
7.1,5762,2008,Adult
7.3,4537,1996,Drama
7.3,785,1997,Sport
7.4,18338,2008,Adult
5.8,3124,2013,"Biography,Documentary"
5.3,783,1997,Sport
4.8,913,2008,Adult
4.7,4885,1997,Sport
7.7,834,2013,"Biography,Documentary"
5.9,3964,2013,"Biography,Documentary"
7.7,514,2013,"Biography,Documentary"
4.7,19514,2008,Adult
8.2,926,2006,"News,Talk-Show"
8.1,905,2014,"Biography,Documentary"
7.9,1203,1997,Sport
6.7,1186,2014,"Biography,Documentary"
6.1,1267,2014,Drama
5.1,1435,2014,Drama
6.3,1328,2014,Drama
7.5,9690,2009,"Horror,Music,Short"
8.6,68476,1974,Drama
6.1,1218,2008,"Adventure,Drama,Short"
7.2,11166,2008,"Adventure,Drama,Short"
8.4,10767,2008,"Adventure,Drama,Short"
6.0,550,2008,"Adventure,Drama,Short"
7.1,4220,1998,Sport
7.9,3158,1998,Sport
8.8,541,1998,Sport
7.6,635,2013,Comedy
7.7,677,2013,Comedy
4.4,4251,2013,Comedy
4.5,866,2013,Comedy
5.7,1549,2013,Comedy
5.4,1097,2012,Talk-Show
5.2,7786,2019,Talk-Show
6.7,537,2013,Talk-Show
4.9,4621,2019,"News,Talk-Show"
7.3,8731,2019,"News,Talk-Show"
6.7,917,2019,"News,Talk-Show"
6.6,613,2019,"Documentary,Short"
4.3,3482,1999,Sport
8.7,1397,2003,"Documentary,History"
7.2,22046,2019,"News,Talk-Show"
7.6,4055,2019,"News,Talk-Show"
8.5,794,2019,"News,Talk-Show"
6.3,1205,2019,"News,Talk-Show"
8.3,65804,2019,"News,Talk-Show"
7.9,1005,2019,Documentary
7.9,973,2005,Drama
8.2,1023,2019,Comedy
8.3,995,2019,Talk-Show
8.9,1292,2019,Documentary
8.2,1049,1973,Comedy
8.7,1085,2019,"Drama,Romance,Sport"
8.4,959,2001,Sport
8.7,1152,2019,Documentary
7.6,14258,1973,Comedy
7.5,7663,2019,Talk-Show
6.5,645,2019,Talk-Show
6.6,1765,1987,"Comedy,Mystery,Short"
7.6,507,2019,Talk-Show
7.6,672,2019,Talk-Show
6.2,541,2009,Short
6.5,977,2007,Comedy
4.7,2402,2017,Drama
6.7,1236,1977,"Drama,Music,Talk-Show"
7.6,21686,2013,"Action,Adventure,Animation"
7.1,533,2018,Drama
6.7,13347,2019,Drama
7.2,29003,2019,Drama
7.8,37488,2019,Drama
5.7,9312,2019,Drama
5.5,3336,2019,Drama
7.4,13290,2019,Drama
6.6,2688,2019,Drama
6.2,923,1953,Drama
6.9,650,1954,Drama
7.6,1881,1954,Drama
7.2,1803,1954,Drama
8.2,862,1964,"Comedy,Horror,Mystery"
3.6,686,1968,Drama
7.1,3679,2008,Adult
6.8,3765,2019,"Drama,Short"
6.9,868,2008,Adult
8.2,1029,2019,"Action,Adventure,Animation"
5.0,632,1980,Drama
6.6,612,2012,"Comedy,Game-Show"
7.9,787,2012,"Comedy,Game-Show"
3.6,32115,1995,"Comedy,Family,Game-Show"
4.4,788,1990,Documentary
4.6,645,2013,Sport
7.5,2357,2010,Drama
7.6,1918,1987,Comedy
8.9,1088,2018,Talk-Show
6.7,52936,2010,Drama
6.0,559,2018,Talk-Show
6.5,523,2018,Adult
7.8,631,2010,Drama
5.2,3102,2019,Animation
6.1,2664,1984,Drama
5.1,3091,2013,Talk-Show
5.3,2187,2019,"Music,News,Talk-Show"
5.9,2009,1988,Documentary
6.3,1963,2018,"Music,News,Talk-Show"
8.0,1346,2013,Talk-Show
3.3,1588,1985,Action
